season,wteam,lteam,School,OverallG,OverallW,OverallL,OverallW.L_percent,OverallSRS,OverallSOS,Conf.W,Conf.L,PointsTm.,PointsOpp.,School.TotalsFG,School.TotalsFGA,School.TotalsFG_percent,School.Totals3P,School.Totals3PA,School.Totals3P_percent,School.TotalsFT,School.TotalsFTA,School.TotalsFT_percent,School.TotalsTRB,School.TotalsAST,School.TotalsSTL,School.TotalsBLK,SchoolAdvancedFTr,SchoolAdvanced3PAr,SchoolAdvancedTS_percent,SchoolAdvancedTRB_percent,SchoolAdvancedAST_percent,SchoolAdvancedBLK_percent,SchoolAdvancedeFG_percent,SchoolAdvancedFT.FGA,season.2,seed,School.1,OverallG.1,OverallW.1,OverallL.1,OverallW.L_percent.1,OverallSRS.1,OverallSOS.1,Conf.W.1,Conf.L.1,PointsTm..1,PointsOpp..1,School.TotalsFG.1,School.TotalsFGA.1,School.TotalsFG_percent.1,School.Totals3P.1,School.Totals3PA.1,School.Totals3P_percent.1,School.TotalsFT.1,School.TotalsFTA.1,School.TotalsFT_percent.1,School.TotalsTRB.1,School.TotalsAST.1,School.TotalsSTL.1,School.TotalsBLK.1,SchoolAdvancedFTr.1,SchoolAdvanced3PAr.1,SchoolAdvancedTS_percent.1,SchoolAdvancedTRB_percent.1,SchoolAdvancedAST_percent.1,SchoolAdvancedBLK_percent.1,SchoolAdvancedeFG_percent.1,SchoolAdvancedFT.FGA.1,season.1,seed.1,variable
2007,Oregon,Nevada-Las Vegas,Oregon,37,29,8,0.784,15.95,6.3,11,7,2807,2450,963,2131,0.452,350,897,0.39,531,698,0.761,1273,513,254,74,0.328,0.421,0.57,51.5,53.3,3.6,0.534,0.249,2007,3,Nevada-Las Vegas,37,30,7,0.811,12.98,5.37,12,4,2772,2470,979,2202,0.445,289,802,0.36,525,733,0.716,1293,548,289,197,0.333,0.364,0.543,49.8,56,9.7,0.51,0.238,2007,7,wteam
2007,Florida,Oregon,Florida,40,35,5,0.875,23.82,7.34,13,3,3193,2504,1125,2138,0.526,297,727,0.409,646,936,0.69,1504,614,266,194,0.438,0.34,0.618,56.4,54.6,8.4,0.596,0.302,2007,1,Oregon,37,29,8,0.784,15.95,6.3,11,7,2807,2450,963,2131,0.452,350,897,0.39,531,698,0.761,1273,513,254,74,0.328,0.421,0.57,51.5,53.3,3.6,0.534,0.249,2007,3,wteam
2007,Ohio State,Central Connecticut State,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,Central Connecticut State,34,22,12,0.647,-3.63,-6.48,16,2,2344,2247,790,1822,0.434,262,688,0.381,502,688,0.73,1180,424,204,115,0.378,0.378,0.545,51.4,53.7,6.1,0.505,0.276,2007,16,wteam
2007,Xavier,Brigham Young,Xavier,34,25,9,0.735,14.18,3.39,13,3,2595,2228,849,1784,0.476,269,689,0.39,628,847,0.741,1146,508,191,120,0.475,0.386,0.593,51.9,59.8,6.3,0.551,0.352,2007,9,Brigham Young,34,25,9,0.735,11.38,3.95,13,3,2654,2347,972,1981,0.491,256,617,0.415,454,688,0.66,1273,542,205,118,0.347,0.311,0.575,54.5,55.8,6.2,0.555,0.229,2007,8,wteam
2007,Tennessee,Long Beach State,Tennessee,35,24,11,0.686,14.97,9.15,10,6,2831,2627,981,2189,0.448,327,896,0.365,542,830,0.653,1254,546,336,108,0.379,0.409,0.548,49.2,55.7,5.4,0.523,0.248,2007,5,Long Beach State,32,24,8,0.75,2.24,-2.07,12,2,2575,2408,906,1994,0.454,273,728,0.375,490,698,0.702,1171,454,237,91,0.35,0.365,0.554,49.4,50.1,4.7,0.523,0.246,2007,12,wteam
2007,Virginia,Albany (NY),Virginia,32,21,11,0.656,12.89,7.96,11,5,2463,2267,812,1860,0.437,257,706,0.364,582,784,0.742,1248,412,149,103,0.422,0.38,0.552,53.1,50.7,5.4,0.506,0.313,2007,4,Albany (NY),33,23,10,0.697,-1.6,-4.75,13,3,2241,2147,798,1762,0.453,227,607,0.374,418,579,0.722,1112,436,191,82,0.329,0.344,0.55,52.2,54.6,4.8,0.517,0.237,2007,13,wteam
2007,Louisville,Stanford,Louisville,34,24,10,0.706,16.08,7.69,12,4,2433,2144,845,1946,0.434,250,751,0.333,493,727,0.678,1249,495,251,144,0.374,0.386,0.531,51.4,58.6,8.1,0.498,0.253,2007,6,Stanford,31,18,13,0.581,11.16,9.06,10,8,2156,2081,778,1738,0.448,174,499,0.349,426,625,0.682,1193,460,144,184,0.36,0.287,0.53,54.2,59.1,10.4,0.498,0.245,2007,11,wteam
2007,Texas A&M,Pennsylvania,Texas A&M,34,27,7,0.794,21.27,5.13,13,3,2570,2021,908,1823,0.498,215,510,0.422,539,753,0.716,1209,591,224,111,0.413,0.28,0.589,53.6,65.1,6.2,0.557,0.296,2007,3,Pennsylvania,31,22,9,0.71,4.16,-1.64,13,1,2297,2100,836,1712,0.488,188,520,0.362,437,658,0.664,1024,539,263,92,0.384,0.304,0.567,49.8,64.5,5.4,0.543,0.255,2007,14,wteam
2007,Nevada,Creighton,Nevada,34,29,5,0.853,10.58,1.09,14,2,2632,2296,949,1961,0.484,253,623,0.406,481,636,0.756,1300,569,183,148,0.324,0.318,0.582,54.6,60,7.2,0.548,0.245,2007,7,Creighton,33,22,11,0.667,12.57,6.24,13,5,2220,2011,740,1662,0.445,205,607,0.338,535,710,0.754,1080,441,210,83,0.427,0.365,0.555,51.5,59.6,4.9,0.507,0.322,2007,10,wteam
2007,Memphis,North Texas,Memphis,37,33,4,0.892,19.72,3.91,16,0,2918,2333,1024,2249,0.455,278,792,0.351,592,953,0.621,1468,537,344,217,0.424,0.352,0.54,53.6,52.4,10.8,0.517,0.263,2007,2,North Texas,34,23,11,0.676,-3.11,-6.59,10,8,2617,2420,926,2030,0.456,226,610,0.37,539,821,0.657,1356,430,224,151,0.404,0.3,0.541,53.7,46.4,7.8,0.512,0.266,2007,15,wteam
2007,Ohio State,Xavier,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,Xavier,34,25,9,0.735,14.18,3.39,13,3,2595,2228,849,1784,0.476,269,689,0.39,628,847,0.741,1146,508,191,120,0.475,0.386,0.593,51.9,59.8,6.3,0.551,0.352,2007,9,wteam
2007,Tennessee,Virginia,Tennessee,35,24,11,0.686,14.97,9.15,10,6,2831,2627,981,2189,0.448,327,896,0.365,542,830,0.653,1254,546,336,108,0.379,0.409,0.548,49.2,55.7,5.4,0.523,0.248,2007,5,Virginia,32,21,11,0.656,12.89,7.96,11,5,2463,2267,812,1860,0.437,257,706,0.364,582,784,0.742,1248,412,149,103,0.422,0.38,0.552,53.1,50.7,5.4,0.506,0.313,2007,4,wteam
2007,Texas A&M,Louisville,Texas A&M,34,27,7,0.794,21.27,5.13,13,3,2570,2021,908,1823,0.498,215,510,0.422,539,753,0.716,1209,591,224,111,0.413,0.28,0.589,53.6,65.1,6.2,0.557,0.296,2007,3,Louisville,34,24,10,0.706,16.08,7.69,12,4,2433,2144,845,1946,0.434,250,751,0.333,493,727,0.678,1249,495,251,144,0.374,0.386,0.531,51.4,58.6,8.1,0.498,0.253,2007,6,wteam
2007,Memphis,Nevada,Memphis,37,33,4,0.892,19.72,3.91,16,0,2918,2333,1024,2249,0.455,278,792,0.351,592,953,0.621,1468,537,344,217,0.424,0.352,0.54,53.6,52.4,10.8,0.517,0.263,2007,2,Nevada,34,29,5,0.853,10.58,1.09,14,2,2632,2296,949,1961,0.484,253,623,0.406,481,636,0.756,1300,569,183,148,0.324,0.318,0.582,54.6,60,7.2,0.548,0.245,2007,7,wteam
2007,Ohio State,Tennessee,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,Tennessee,35,24,11,0.686,14.97,9.15,10,6,2831,2627,981,2189,0.448,327,896,0.365,542,830,0.653,1254,546,336,108,0.379,0.409,0.548,49.2,55.7,5.4,0.523,0.248,2007,5,wteam
2007,Memphis,Texas A&M,Memphis,37,33,4,0.892,19.72,3.91,16,0,2918,2333,1024,2249,0.455,278,792,0.351,592,953,0.621,1468,537,344,217,0.424,0.352,0.54,53.6,52.4,10.8,0.517,0.263,2007,2,Texas A&M,34,27,7,0.794,21.27,5.13,13,3,2570,2021,908,1823,0.498,215,510,0.422,539,753,0.716,1209,591,224,111,0.413,0.28,0.589,53.6,65.1,6.2,0.557,0.296,2007,3,wteam
2007,Ohio State,Memphis,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,Memphis,37,33,4,0.892,19.72,3.91,16,0,2918,2333,1024,2249,0.455,278,792,0.351,592,953,0.621,1468,537,344,217,0.424,0.352,0.54,53.6,52.4,10.8,0.517,0.263,2007,2,wteam
2007,Florida,UCLA,Florida,40,35,5,0.875,23.82,7.34,13,3,3193,2504,1125,2138,0.526,297,727,0.409,646,936,0.69,1504,614,266,194,0.438,0.34,0.618,56.4,54.6,8.4,0.596,0.302,2007,1,UCLA,36,30,6,0.833,20.9,9.84,15,3,2503,2081,923,1922,0.48,240,638,0.376,417,630,0.662,1158,507,263,116,0.328,0.332,0.563,52.4,54.9,6.4,0.543,0.217,2007,2,wteam
2007,Georgetown,Ohio State,Georgetown,37,30,7,0.811,19.62,9.48,13,3,2555,2146,923,1826,0.505,235,635,0.37,474,667,0.711,1250,545,192,189,0.365,0.348,0.596,54.3,59,9.8,0.57,0.26,2007,2,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,wteam
2007,Florida,Ohio State,Florida,40,35,5,0.875,23.82,7.34,13,3,3193,2504,1125,2138,0.526,297,727,0.409,646,936,0.69,1504,614,266,194,0.438,0.34,0.618,56.4,54.6,8.4,0.596,0.302,2007,1,Ohio State,39,35,4,0.897,21.54,9.03,15,1,2905,2417,1029,2178,0.472,287,794,0.361,560,797,0.703,1390,583,265,218,0.366,0.365,0.568,52.1,56.7,9.7,0.538,0.257,2007,1,wteam
2008,North Carolina,Mount St. Mary's,North Carolina,39,36,3,0.923,24.17,8.12,14,2,3454,2828,1250,2564,0.488,216,580,0.372,738,975,0.757,1695,656,318,174,0.38,0.226,0.571,57.2,52.5,7,0.53,0.288,2008,1,Mount St. Mary's,34,19,15,0.559,-3.59,-5.12,11,7,2353,2301,822,1856,0.443,204,565,0.361,505,718,0.703,1152,437,246,121,0.387,0.304,0.535,48.7,53.2,6.4,0.498,0.272,2008,16,wteam
2008,Arkansas,Indiana,Arkansas,35,23,12,0.657,12.48,6.73,9,7,2593,2392,936,2001,0.468,207,607,0.341,514,758,0.678,1274,505,241,182,0.379,0.303,0.549,53.1,54,9.3,0.519,0.257,2008,9,Indiana,33,25,8,0.758,15.78,6.08,14,4,2476,2156,839,1814,0.463,221,633,0.349,577,760,0.759,1247,436,233,125,0.419,0.349,0.569,54.6,52,6.7,0.523,0.318,2008,8,wteam
2008,Notre Dame,George Mason,Notre Dame,33,25,8,0.758,16.15,7.03,14,4,2608,2297,914,2015,0.454,274,677,0.405,506,686,0.738,1371,608,205,125,0.34,0.336,0.557,53.7,66.5,5.9,0.522,0.251,2008,5,George Mason,34,23,11,0.676,6.07,-0.75,12,6,2356,2124,827,1778,0.465,205,591,0.347,497,707,0.703,1170,445,189,108,0.398,0.332,0.557,52.8,53.8,5.8,0.523,0.28,2008,12,wteam
2008,Washington State,Winthrop,Washington State,35,26,9,0.743,16.35,6.35,11,7,2325,1975,815,1716,0.475,214,581,0.368,481,661,0.728,1044,482,218,102,0.385,0.339,0.573,50.2,59.1,5.9,0.537,0.28,2008,4,Winthrop,34,22,12,0.647,3.61,-1.45,10,4,2205,1990,795,1814,0.438,217,586,0.37,398,673,0.591,1195,435,284,124,0.371,0.323,0.517,52.2,54.7,7.2,0.498,0.219,2008,13,wteam
2008,Oklahoma,Saint Joseph's,Oklahoma,35,23,12,0.657,11.97,7.85,9,7,2378,2234,831,1880,0.442,220,632,0.348,496,728,0.681,1240,436,226,135,0.387,0.336,0.534,51.9,52.5,7,0.501,0.264,2008,6,Saint Joseph's,34,21,13,0.618,9.63,3.98,9,7,2484,2292,859,1800,0.477,247,640,0.386,519,715,0.726,1086,502,242,154,0.397,0.356,0.58,50,58.4,8.3,0.546,0.288,2008,11,wteam
2008,Louisville,Boise State,Louisville,36,27,9,0.75,19,8,14,4,2611,2215,932,2011,0.463,272,778,0.35,475,734,0.647,1338,542,289,178,0.365,0.387,0.553,52,58.2,8.9,0.531,0.236,2008,3,Boise State,34,25,9,0.735,1.6,-2.07,12,4,2767,2567,994,1956,0.508,271,690,0.393,508,768,0.661,1218,605,215,80,0.393,0.353,0.596,51.7,60.9,3.8,0.577,0.26,2008,14,wteam
2008,Butler,South Alabama,Butler,34,30,4,0.882,13,2.64,16,2,2339,1985,776,1729,0.449,319,839,0.38,468,635,0.737,1016,445,221,83,0.367,0.485,0.576,48.9,57.3,4.9,0.541,0.271,2008,7,South Alabama,33,26,7,0.788,7.76,-1.21,16,2,2478,2158,840,1774,0.474,220,607,0.362,578,821,0.704,1221,509,201,100,0.463,0.342,0.573,54.6,60.6,5.4,0.536,0.326,2008,10,wteam
2008,Tennessee,American,Tennessee,36,31,5,0.861,18.41,7.84,14,2,2946,2519,1035,2258,0.458,312,875,0.357,564,856,0.659,1358,637,334,119,0.379,0.388,0.553,50.4,61.5,5.8,0.527,0.25,2008,2,American,33,21,12,0.636,-1.87,-4,10,4,2140,2049,698,1586,0.44,260,638,0.408,484,655,0.739,1064,390,152,87,0.413,0.402,0.564,52.2,55.9,5.3,0.522,0.305,2008,15,wteam
2008,North Carolina,Arkansas,North Carolina,39,36,3,0.923,24.17,8.12,14,2,3454,2828,1250,2564,0.488,216,580,0.372,738,975,0.757,1695,656,318,174,0.38,0.226,0.571,57.2,52.5,7,0.53,0.288,2008,1,Arkansas,35,23,12,0.657,12.48,6.73,9,7,2593,2392,936,2001,0.468,207,607,0.341,514,758,0.678,1274,505,241,182,0.379,0.303,0.549,53.1,54,9.3,0.519,0.257,2008,9,wteam
2008,Washington State,Notre Dame,Washington State,35,26,9,0.743,16.35,6.35,11,7,2325,1975,815,1716,0.475,214,581,0.368,481,661,0.728,1044,482,218,102,0.385,0.339,0.573,50.2,59.1,5.9,0.537,0.28,2008,4,Notre Dame,33,25,8,0.758,16.15,7.03,14,4,2608,2297,914,2015,0.454,274,677,0.405,506,686,0.738,1371,608,205,125,0.34,0.336,0.557,53.7,66.5,5.9,0.522,0.251,2008,5,wteam
2008,Louisville,Oklahoma,Louisville,36,27,9,0.75,19,8,14,4,2611,2215,932,2011,0.463,272,778,0.35,475,734,0.647,1338,542,289,178,0.365,0.387,0.553,52,58.2,8.9,0.531,0.236,2008,3,Oklahoma,35,23,12,0.657,11.97,7.85,9,7,2378,2234,831,1880,0.442,220,632,0.348,496,728,0.681,1240,436,226,135,0.387,0.336,0.534,51.9,52.5,7,0.501,0.264,2008,6,wteam
2008,Tennessee,Butler,Tennessee,36,31,5,0.861,18.41,7.84,14,2,2946,2519,1035,2258,0.458,312,875,0.357,564,856,0.659,1358,637,334,119,0.379,0.388,0.553,50.4,61.5,5.8,0.527,0.25,2008,2,Butler,34,30,4,0.882,13,2.64,16,2,2339,1985,776,1729,0.449,319,839,0.38,468,635,0.737,1016,445,221,83,0.367,0.485,0.576,48.9,57.3,4.9,0.541,0.271,2008,7,wteam
2008,North Carolina,Washington State,North Carolina,39,36,3,0.923,24.17,8.12,14,2,3454,2828,1250,2564,0.488,216,580,0.372,738,975,0.757,1695,656,318,174,0.38,0.226,0.571,57.2,52.5,7,0.53,0.288,2008,1,Washington State,35,26,9,0.743,16.35,6.35,11,7,2325,1975,815,1716,0.475,214,581,0.368,481,661,0.728,1044,482,218,102,0.385,0.339,0.573,50.2,59.1,5.9,0.537,0.28,2008,4,wteam
2008,Louisville,Tennessee,Louisville,36,27,9,0.75,19,8,14,4,2611,2215,932,2011,0.463,272,778,0.35,475,734,0.647,1338,542,289,178,0.365,0.387,0.553,52,58.2,8.9,0.531,0.236,2008,3,Tennessee,36,31,5,0.861,18.41,7.84,14,2,2946,2519,1035,2258,0.458,312,875,0.357,564,856,0.659,1358,637,334,119,0.379,0.388,0.553,50.4,61.5,5.8,0.527,0.25,2008,2,wteam
2008,North Carolina,Louisville,North Carolina,39,36,3,0.923,24.17,8.12,14,2,3454,2828,1250,2564,0.488,216,580,0.372,738,975,0.757,1695,656,318,174,0.38,0.226,0.571,57.2,52.5,7,0.53,0.288,2008,1,Louisville,36,27,9,0.75,19,8,14,4,2611,2215,932,2011,0.463,272,778,0.35,475,734,0.647,1338,542,289,178,0.365,0.387,0.553,52,58.2,8.9,0.531,0.236,2008,3,wteam
2008,Kansas,Portland State,Kansas,40,37,3,0.925,26.9,8.2,13,3,3221,2460,1176,2314,0.508,271,683,0.397,598,852,0.702,1547,721,356,235,0.368,0.295,0.592,55.6,61.3,10.4,0.567,0.258,2008,1,Portland State,33,23,10,0.697,1.72,-3.01,14,2,2438,2245,846,1822,0.464,294,749,0.393,452,668,0.677,1129,521,231,108,0.367,0.411,0.57,51.6,61.6,6,0.545,0.248,2008,16,wteam
2008,Nevada-Las Vegas,Kent State,Nevada-Las Vegas,35,27,8,0.771,10.23,4.02,12,4,2440,2181,844,1999,0.422,264,796,0.332,488,653,0.747,1209,510,278,106,0.327,0.398,0.528,48.8,60.4,5.6,0.488,0.244,2008,8,Kent State,35,28,7,0.8,7.47,0.41,13,3,2412,2165,839,1809,0.464,202,551,0.367,532,745,0.714,1166,485,300,134,0.412,0.305,0.558,51,57.8,7.3,0.52,0.294,2008,9,wteam
2008,Villanova,Clemson,Villanova,35,22,13,0.629,11,7.69,9,9,2547,2431,868,2013,0.431,242,703,0.344,569,783,0.727,1257,466,283,98,0.389,0.349,0.534,51.9,53.7,5.4,0.491,0.283,2008,12,Clemson,34,24,10,0.706,18.05,9.08,10,6,2693,2372,1000,2191,0.456,271,728,0.372,422,677,0.623,1305,535,334,185,0.309,0.332,0.536,51.5,53.5,9.4,0.518,0.193,2008,5,wteam
2008,Siena,Vanderbilt,Siena,34,23,11,0.676,4.06,-1.62,13,5,2613,2420,928,2058,0.451,239,626,0.382,518,752,0.689,1148,489,320,119,0.365,0.304,0.541,47,52.7,5.9,0.509,0.252,2008,13,Vanderbilt,34,26,8,0.765,10.96,5.54,10,6,2721,2537,928,1995,0.465,303,760,0.399,562,765,0.735,1197,606,207,118,0.383,0.381,0.577,49.5,65.3,5.7,0.541,0.282,2008,4,wteam
2008,Kansas State,Southern California,Kansas State,33,21,12,0.636,15.79,7.79,10,6,2574,2274,916,2067,0.443,210,662,0.317,532,774,0.687,1362,511,249,113,0.374,0.32,0.529,55.6,55.8,6,0.494,0.257,2008,11,Southern California,33,21,12,0.636,13.89,8.59,11,7,2277,2102,820,1710,0.48,184,476,0.387,453,661,0.685,1106,409,188,145,0.387,0.278,0.563,50,49.9,7.5,0.533,0.265,2008,6,wteam
2008,Wisconsin,Cal State Fullerton,Wisconsin,36,31,5,0.861,19.59,6.73,16,2,2421,1958,841,1872,0.449,212,596,0.356,527,747,0.705,1292,455,221,120,0.399,0.318,0.544,54.3,54.1,6.4,0.506,0.282,2008,3,Cal State Fullerton,33,24,9,0.727,5.64,-3.06,12,4,2700,2398,974,2060,0.473,285,741,0.385,467,665,0.702,1182,505,296,51,0.323,0.36,0.568,50.7,51.8,2.7,0.542,0.227,2008,14,wteam
2008,Davidson,Gonzaga,Davidson,36,29,7,0.806,13.93,1.66,20,0,2803,2274,1032,2199,0.469,328,901,0.364,411,573,0.717,1302,615,290,114,0.261,0.41,0.567,52.4,59.6,6.1,0.544,0.187,2008,10,Gonzaga,33,25,8,0.758,14.81,2.15,13,1,2524,2106,892,1838,0.485,220,586,0.375,520,730,0.712,1235,479,253,153,0.397,0.319,0.578,53.7,53.7,8.2,0.545,0.283,2008,7,wteam
2008,Georgetown,Maryland-Baltimore County,Georgetown,34,28,6,0.824,18.73,7.23,15,3,2367,1976,855,1744,0.49,269,701,0.384,388,593,0.654,1190,527,236,163,0.34,0.402,0.584,52.1,61.6,8.9,0.567,0.222,2008,2,Maryland-Baltimore County,33,24,9,0.727,0.06,-4.53,13,3,2450,2258,869,1928,0.451,248,637,0.389,464,640,0.725,1126,500,209,114,0.332,0.33,0.549,49.2,57.5,6,0.515,0.241,2008,15,wteam
2008,Kansas,Nevada-Las Vegas,Kansas,40,37,3,0.925,26.9,8.2,13,3,3221,2460,1176,2314,0.508,271,683,0.397,598,852,0.702,1547,721,356,235,0.368,0.295,0.592,55.6,61.3,10.4,0.567,0.258,2008,1,Nevada-Las Vegas,35,27,8,0.771,10.23,4.02,12,4,2440,2181,844,1999,0.422,264,796,0.332,488,653,0.747,1209,510,278,106,0.327,0.398,0.528,48.8,60.4,5.6,0.488,0.244,2008,8,wteam
2008,Villanova,Siena,Villanova,35,22,13,0.629,11,7.69,9,9,2547,2431,868,2013,0.431,242,703,0.344,569,783,0.727,1257,466,283,98,0.389,0.349,0.534,51.9,53.7,5.4,0.491,0.283,2008,12,Siena,34,23,11,0.676,4.06,-1.62,13,5,2613,2420,928,2058,0.451,239,626,0.382,518,752,0.689,1148,489,320,119,0.365,0.304,0.541,47,52.7,5.9,0.509,0.252,2008,13,wteam
2008,Wisconsin,Kansas State,Wisconsin,36,31,5,0.861,19.59,6.73,16,2,2421,1958,841,1872,0.449,212,596,0.356,527,747,0.705,1292,455,221,120,0.399,0.318,0.544,54.3,54.1,6.4,0.506,0.282,2008,3,Kansas State,33,21,12,0.636,15.79,7.79,10,6,2574,2274,916,2067,0.443,210,662,0.317,532,774,0.687,1362,511,249,113,0.374,0.32,0.529,55.6,55.8,6,0.494,0.257,2008,11,wteam
2008,Davidson,Georgetown,Davidson,36,29,7,0.806,13.93,1.66,20,0,2803,2274,1032,2199,0.469,328,901,0.364,411,573,0.717,1302,615,290,114,0.261,0.41,0.567,52.4,59.6,6.1,0.544,0.187,2008,10,Georgetown,34,28,6,0.824,18.73,7.23,15,3,2367,1976,855,1744,0.49,269,701,0.384,388,593,0.654,1190,527,236,163,0.34,0.402,0.584,52.1,61.6,8.9,0.567,0.222,2008,2,wteam
2008,Kansas,Villanova,Kansas,40,37,3,0.925,26.9,8.2,13,3,3221,2460,1176,2314,0.508,271,683,0.397,598,852,0.702,1547,721,356,235,0.368,0.295,0.592,55.6,61.3,10.4,0.567,0.258,2008,1,Villanova,35,22,13,0.629,11,7.69,9,9,2547,2431,868,2013,0.431,242,703,0.344,569,783,0.727,1257,466,283,98,0.389,0.349,0.534,51.9,53.7,5.4,0.491,0.283,2008,12,wteam
2008,Davidson,Wisconsin,Davidson,36,29,7,0.806,13.93,1.66,20,0,2803,2274,1032,2199,0.469,328,901,0.364,411,573,0.717,1302,615,290,114,0.261,0.41,0.567,52.4,59.6,6.1,0.544,0.187,2008,10,Wisconsin,36,31,5,0.861,19.59,6.73,16,2,2421,1958,841,1872,0.449,212,596,0.356,527,747,0.705,1292,455,221,120,0.399,0.318,0.544,54.3,54.1,6.4,0.506,0.282,2008,3,wteam
2008,Kansas,Davidson,Kansas,40,37,3,0.925,26.9,8.2,13,3,3221,2460,1176,2314,0.508,271,683,0.397,598,852,0.702,1547,721,356,235,0.368,0.295,0.592,55.6,61.3,10.4,0.567,0.258,2008,1,Davidson,36,29,7,0.806,13.93,1.66,20,0,2803,2274,1032,2199,0.469,328,901,0.364,411,573,0.717,1302,615,290,114,0.261,0.41,0.567,52.4,59.6,6.1,0.544,0.187,2008,10,wteam
2008,Memphis,Texas-Arlington,Memphis,40,38,2,0.95,23.73,5.76,16,0,3196,2477,1143,2454,0.466,302,865,0.349,608,991,0.614,1620,637,337,244,0.404,0.352,0.546,54.1,55.7,10.7,0.527,0.248,2008,1,Texas-Arlington,33,21,12,0.636,-2.87,-4.62,7,9,2422,2274,868,1820,0.477,201,577,0.348,485,741,0.655,1249,467,218,87,0.407,0.317,0.558,52.1,53.8,4.5,0.532,0.266,2008,16,wteam
2008,Mississippi State,Oregon,Mississippi State,34,23,11,0.676,13.42,5.74,12,4,2489,2228,885,1922,0.46,235,703,0.334,484,749,0.646,1385,448,199,267,0.39,0.366,0.546,52.7,50.6,12.5,0.522,0.252,2008,8,Oregon,32,18,14,0.563,11.68,7.65,9,9,2450,2321,858,1788,0.48,279,711,0.392,455,656,0.694,1093,475,148,81,0.367,0.398,0.583,51.3,55.4,4.3,0.558,0.254,2008,9,wteam
2008,Michigan State,Temple,Michigan State,36,27,9,0.75,16.32,7.68,12,6,2564,2253,949,1976,0.48,179,483,0.371,487,661,0.737,1330,631,208,152,0.335,0.244,0.56,55,66.5,7.7,0.526,0.246,2008,5,Temple,34,21,13,0.618,8.16,4.57,11,5,2457,2335,857,1829,0.469,266,721,0.369,477,645,0.74,1108,510,214,148,0.353,0.394,0.575,49.2,59.5,7.7,0.541,0.261,2008,12,wteam
2008,Pittsburgh,Oral Roberts,Pittsburgh,37,27,10,0.73,15.62,7.84,10,8,2731,2410,997,2185,0.456,225,671,0.335,512,768,0.667,1399,578,251,125,0.351,0.307,0.536,53,58,6,0.508,0.234,2008,4,Oral Roberts,33,24,9,0.727,5.71,-0.26,16,2,2282,2047,785,1783,0.44,223,604,0.369,489,730,0.67,1182,445,206,132,0.409,0.339,0.536,51.4,56.7,7.2,0.503,0.274,2008,13,wteam
2008,Marquette,Kentucky,Marquette,35,25,10,0.714,18.62,8.09,11,7,2658,2269,929,2082,0.446,246,697,0.353,554,785,0.706,1287,515,325,132,0.377,0.335,0.541,51.9,55.4,7,0.505,0.266,2008,6,Kentucky,31,18,13,0.581,9.19,7.09,12,4,2124,2034,735,1566,0.469,182,493,0.369,472,644,0.733,1038,395,206,149,0.411,0.315,0.567,51.2,53.7,8.8,0.527,0.301,2008,11,wteam
2008,Stanford,Cornell,Stanford,36,28,8,0.778,16.31,6.95,13,5,2553,2216,901,2008,0.449,199,544,0.366,552,795,0.694,1409,525,158,187,0.396,0.271,0.535,55.5,58.3,9.3,0.498,0.275,2008,3,Cornell,28,22,6,0.786,0.76,-4.74,14,0,2136,1917,758,1562,0.485,228,558,0.409,392,515,0.761,939,427,170,88,0.33,0.357,0.591,50.3,56.3,5.6,0.558,0.251,2008,14,wteam
2008,Miami (FL),Saint Mary's (CA),Miami (FL),34,23,11,0.676,12.38,7.13,8,8,2542,2309,867,1985,0.437,236,613,0.385,572,766,0.747,1293,451,202,157,0.386,0.309,0.541,51.4,52,8,0.496,0.288,2008,7,Saint Mary's (CA),32,25,7,0.781,11.39,0.36,12,2,2421,2037,845,1843,0.458,254,706,0.36,477,722,0.661,1215,468,230,169,0.392,0.383,0.554,52.2,55.4,9.1,0.527,0.259,2008,10,wteam
2008,Texas,Austin Peay,Texas,38,31,7,0.816,18.13,8.59,13,3,2868,2467,1032,2285,0.452,309,800,0.386,495,725,0.683,1448,501,228,198,0.317,0.35,0.545,51.8,48.5,8.9,0.519,0.217,2008,2,Austin Peay,35,24,11,0.686,-2.21,-5.24,16,4,2590,2477,855,1917,0.446,273,715,0.382,607,850,0.714,1107,501,335,75,0.443,0.373,0.558,48,58.6,4,0.517,0.317,2008,15,wteam
